id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1434403110467468888,Bright & Spacious Soho Flat,7061471,Laura,,Central & Western,22.2817792,114.1528437,Entire home/apt,,5,0,,,1,0,0,
1434791606969684721,Special Offer!Mongkok 1 min MTR 7 guests， Mahjong,79611488,Renita,,Yau Tsim Mong,22.319418327999895,114.16985916266326,Entire home/apt,998,1,7,2025-07-26,2.00,2,97,7,
1435186205283632031,"Family 2 BR  time square, sogo@ CWB MTR 2mins",175636723,Wan Shuen,,Wan Chai,22.281006950909163,114.18380875337371,Entire home/apt,1428,1,0,,,30,156,0,
1435361459171558625,"Bs095 兩寢室,開放式廚房, 廟街夜市,油麻地地鐵 7分鐘",46132766,Jordan,,Yau Tsim Mong,22.307357892240198,114.17015425693899,Entire home/apt,831,3,1,2025-09-01,1,22,259,1,
1435503133395988609,"TST close to MTR 
shopping Mall",670854289,Chi Sing,,Yau Tsim Mong,22.297629,114.175256,Entire home/apt,406,60,0,,,8,364,0,
1435968613142211571,One room new building Vitality in Soho,6763017,Hoi Yan Sarina,,Central & Western,22.28143,114.15344,Entire home/apt,1867,30,0,,,201,178,0,
1435977545508561126,For Lady Only,191495496,Kit,,Kowloon City,22.31950020071112,114.18023588301783,Entire home/apt,585,1,0,,,2,364,0,
1436014904499006517,Family friendly central Hong Kong apartment,8643153,Annalise,,Central & Western,22.28062,114.14988,Entire home/apt,1350,3,0,,,1,41,0,
1436092984528814092,The Heron Nest,11319682,Peter John,,Islands,22.271364698402405,113.9971262589097,Entire home/apt,1438,1,2,2025-07-17,0.78,1,261,2,
1436515641165635761,Above All The Action II,488555897,Sharif,,Central & Western,22.28248,114.1541,Entire home/apt,700,3,2,2025-08-24,0.59,6,266,2,
1436611973544348752,長洲島近海灘6床兩浴室,599543297,Kam Tim,,Islands,22.2081229,114.0301608,Private room,985,1,3,2025-08-14,0.98,4,216,3,
1436639503116905165,Cosy Home in Sheung Wan,13639745,Patricia,,Central & Western,22.28259,114.1516,Entire home/apt,,3,0,,,1,0,0,
1436765295019653526,"Window Comfort 2 BR @3mins Wanchai MTR, HKCEC",175636723,Wan Shuen,,Wan Chai,22.2767,114.17148,Entire home/apt,1105,1,2,2025-09-01,1.54,30,158,2,
1436845666307503287,尖沙咀地鐵站上蓋2人房@13號,326920595,Anna,,Yau Tsim Mong,22.2972861,114.1726019,Private room,280,1,0,,,9,330,0,
1437012553263147569,有窗戶/地鐵站1分鐘/市中心/尖沙咀海防大廈/適合二人入住,273179559,Jenny,,Yau Tsim Mong,22.29699,114.17007,Private room,,1,0,,,5,180,0,
1437566262148967460,九龍太子地鐵站 3分鐘 城市中心400呎兩房一廳乾淨整潔房間大,402523463,Kamhung,,Yau Tsim Mong,22.32499342281545,114.16582218072676,Entire home/apt,720,1,8,2025-09-02,3.12,2,109,8,
1437689719050326585,Modern family retreat. 3 bed. 2 bath. Large garden,5436686,Emma,,Islands,22.304555691651586,114.01131135516546,Entire home/apt,1672,5,0,,,1,101,0,
1437699225681439603,"Budget rooms Tseung Kwan O near MTR, HKUST",4961915,Yiu Cheung,,Sai Kung,22.3127861,114.258958,Private room,,5,0,,,1,0,0,
1438253993968954111,Lovely cozy 2 bedroom flat,4972080,Alexandre,,Central & Western,22.28469,114.15079,Entire home/apt,662,14,1,2025-08-07,0.63,1,268,1,
1439127308657001028,Summer Stay in White Flat,566885818,Tamara,,Wan Chai,22.27056,114.18456,Entire home/apt,704,2,1,2025-07-15,0.42,1,22,1,
1439797667012902777,X3: 簡約整潔風四人房 獨立洗手間 大型窗戶 30s近地鐵站 店家推薦一家四口首選 超快WiFi,680320463,Nick Lik Hang,,Yau Tsim Mong,22.306151537767953,114.17232270955778,Private room,470,1,10,2025-09-17,3.49,6,112,10,
1440172062061216580,新裝修公寓|小廚房|完整的浴室|洗衣機、WIFI |步行5分鐘至港鐵,215484514,Diane,,Sham Shui Po,22.33749,114.1579,Entire home/apt,312,28,0,,,3,272,0,
1440250442517812662,"1 min Wan Chai MTR 2 Bedroom, 6mins HKCEC, family",4209137,Cherry,,Wan Chai,22.27909,114.17278,Entire home/apt,1394,1,5,2025-08-28,2.78,32,111,5,
1440373559456463177,EXP._Central,558652895,Li Xin,,Central & Western,22.28633561959334,114.15489795005429,Shared room,955,30,0,,,2,362,0,
1440395288375490892,九龍東250呎開方式單位特色裝修 乾淨現代 適合年輕人近海旁,695414602,煥民,,Kwun Tong,22.31349,114.21769,Entire home/apt,230,3,1,2025-06-22,0.32,3,115,1,
1440456240913404015,soho west master suite,209127973,Commune Share,,Central & Western,22.28761,114.14428,Private room,508,28,0,,,29,364,0,
1440904809958490225,將軍澳坑口大型屋苑全內園游泳池景觀，交通生活都超方便，必定是你最好的選擇,116211186,Wing Wah,,Sai Kung,22.3160167,114.2647083,Private room,469,1,0,,,1,147,0,
1440928572864812678,Jj Wanchai Suite Room,577847193,Jojen,,Wan Chai,22.27684,114.17138,Entire home/apt,338,1,0,,,5,327,0,
1441031040226888694,Bright 1BR w/ Balcony & Harbour Views in Central,16979628,Melanie Jade,,Central & Western,22.2834046,114.153786,Entire home/apt,870,2,13,2025-09-21,4.11,1,11,13,
1441031372223098869,尖沙咀的迷人居所～探索香港理想之選,515595973,Wai Sum,,Yau Tsim Mong,22.29574,114.17265,Entire home/apt,945,2,11,2025-09-11,4.52,2,157,11,
1441690259470491118,三人間,676401416,Lau,,Sham Shui Po,22.32752079416131,114.16000698068923,Private room,720,1,0,,,8,357,0,
1442425564164938853,旺角地鐵站附近 大露台福式閣樓 兩房一廳380呎 廁大房大廳整潔 廁所乾淨,695426525,煥民,,Yau Tsim Mong,22.32039,114.16829,Entire home/apt,666,1,1,2025-08-26,1,3,146,1,
1442822021870952450,"Prince Edward, 1 mins dining & transportation.（%）",659148756,Wai Man,,Yau Tsim Mong,22.32388,114.16978,Entire home/apt,582,2,8,2025-09-05,2.45,1,13,8,
1442822205212210241,寬敞舒適|完整的浴室|小廚房|冰箱|洗衣機|專用工作區 | 5分鐘至柯士甸地鐵站 |安全的,215484514,Diane,,Yau Tsim Mong,22.3079307,114.1668786,Entire home/apt,279,28,0,,,3,359,0,
1442845149118840589,小廚房，全套衛浴 |附洗衣機 |附電梯 |近柯士甸港鐵站 |安全性可用,215484514,Diane,,Yau Tsim Mong,22.3079307,114.1668786,Entire home/apt,314,28,0,,,3,328,0,
1443449412689872150,在香港觀塘的整間2房出租單位,98883362,Hiu Yan,,Kwun Tong,22.31538,114.22759,Entire home/apt,771,5,0,,,3,247,0,
1443966607231859758,九龍東400呎2個房1個廳三張床特色裝修 乾淨現代 適合年輕人 近海,695414602,煥民,,Kwun Tong,22.31339,114.21945,Entire home/apt,655,1,2,2025-07-08,0.63,3,96,2,
1444553598990324577,Olympic - Square Mile w/ Balcony,560678497,Valerie Cheuk Nam,,Yau Tsim Mong,22.3200543,114.1614936,Entire home/apt,785,1,3,2025-08-29,1.06,3,235,3,
1444604170287508618,新天地22平方米高級大床房1-13樓,396596921,Ho Yan,,Yau Tsim Mong,22.3184605,114.1676346,Private room,770,1,0,,,15,354,0,
1444626685651835733,Ho Man Tin MTR 3-bedroom suite,56570136,The Grand Blossom,,Kowloon City,22.306259930265956,114.18590736527457,Private room,,1,1,2025-08-17,0.77,69,0,1,
1444627847332156428,Cozy Flat center of Hong Kong,36889798,Maria,,Central & Western,22.28528,114.15359,Entire home/apt,728,5,0,,,1,85,0,
1444681081762563900,3-bedroom suite Ho Man Tin MTR,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Private room,,1,0,,,69,0,0,
1444868866308472009,「新裝修｜附小廚房＋浴室｜洗衣機＋Wi-Fi｜5分鐘步行至港鐵」,32952722,Jenkins,,Sham Shui Po,22.3374904,114.1579037,Entire home/apt,263,28,0,,,3,272,0,
1444925421904713729,Tsim Sha Tsui GuestRooms,577847193,Jojen,,Yau Tsim Mong,22.29707,114.17415,Entire home/apt,1800,1,1,2025-07-31,0.55,5,359,1,
1445108267286900026,「近高鐵｜獨立廚廁｜雙人床｜電梯大樓｜15分鐘到港大」,32952722,Jenkins,,Yau Tsim Mong,22.3079307,114.1668786,Entire home/apt,279,28,0,,,3,359,0,
1445258075224707860,Ho Man Tin MTR 3-bedroom,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Private room,,1,0,,,69,0,0,
1445282102422701529,Ho Man Tin MTR 3-bedroom suite,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Private room,,1,3,2025-08-19,1.50,69,0,3,
1445294757228999271,3-bedroom suite Ho Man Tin MTR,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Private room,,1,2,2025-08-24,1.00,69,0,2,
1445314113299148339,3-bedroom suite,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Private room,,1,3,2025-08-15,1.29,69,0,3,
1445315609720698052,WanChai Family 2 window bedroom  1 min MTR HKCEC,4209137,Cherry,,Wan Chai,22.279240075271307,114.17244778301963,Entire home/apt,1518,1,3,2025-07-19,1.06,32,140,3,
1445325690215022962,3-bedroom suite,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Entire home/apt,,1,2,2025-08-12,0.98,69,0,2,
1445340832223006654,HoManTin/HungHom MTR 4-bedroom,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Entire home/apt,,3,1,2025-08-12,0.68,69,0,1,
1445351102376991289,3-bedroom apartment,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Entire home/apt,,1,0,,,69,0,0,
1445355043005913837,WanChai Family 2 window bedroom  1 min MTR HKCEC,175636723,Wan Shuen,,Wan Chai,22.278696911233272,114.17384843039922,Entire home/apt,1518,1,1,2025-08-22,0.88,30,140,1,
1445402377182366714,Luxury 1BR Harbour City Views,478781755,Leeza,,Yau Tsim Mong,22.29849,114.16974,Entire home/apt,1098,3,2,2025-09-03,0.75,5,321,2,
1445508775275713975,"TST above MTR station 
Sea view",670854289,Chi Sing,,Yau Tsim Mong,22.29829,114.17559,Entire home/apt,,250,0,,,8,270,0,
1446043131552664949,Ho Man Tin MTR 3-bedroom,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Entire home/apt,,1,3,2025-08-04,1.03,69,0,3,
1446048492976736208,HoManTin/HungHom MTR 3-bedroom,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Entire home/apt,,1,0,,,69,0,0,
1446200178304386751,Seaview Flat with Lift,670854289,Chi Sing,,Yau Tsim Mong,22.297629,114.175256,Entire home/apt,609,30,0,,,8,364,0,
1446412092965226465,尖沙咀兩個房一廳 閣樓豪華裝修旋轉樓梯 Loft 適合家庭多人,695426525,煥民,,Yau Tsim Mong,22.30086,114.17617,Entire home/apt,812,1,3,2025-07-20,1.06,3,242,3,
1446797725845737817,Bright Window 2rm 5bed @5mins WanChai HKCEC MTR,175636723,Wan Shuen,,Wan Chai,22.27982,114.17752,Entire home/apt,1091,1,1,2025-07-11,0.39,30,131,1,
1446847087485787930,Modern & Cozy 2BR Flat in K-Town w/ great Sea View,24350923,David,,Central & Western,22.28115,114.12055,Entire home/apt,1382,10,1,2025-08-01,0.56,2,3,1,
1446906111395536331,Ho Man Tin MTR 3-bedroom suite,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Entire home/apt,,1,3,2025-08-07,1.14,69,0,3,
1447193055623103906,尖沙咀2個房1個閣樓單位實用裝修 樓梯 現代閣樓 近海旁 紅館,692630712,煥民,,Yau Tsim Mong,22.29956,114.17648,Entire home/apt,743,1,1,2025-07-08,0.38,3,65,1,
1447572835778353994,旺角舒適大床房-9,166183091,Pineapple,,Yau Tsim Mong,22.320046797167027,114.1694278322632,Entire home/apt,330,28,0,,,38,195,0,
1447645581445734114,Ho Man Tin MTR 3-bedroom,56570136,The Grand Blossom,,Kowloon City,22.3072983,114.1850465,Entire home/apt,,1,3,2025-08-11,1.27,69,0,3,
1447737275213026547,暖居阁,702383617,冠仁,,Kowloon City,22.329335923624395,114.18889211705189,Entire home/apt,483,3,3,2025-08-07,1.17,1,118,3,
1447935673962603294,旺角地鐵口全 福式 兩房一廳大房大廳 4床 乾淨整潔,549085243,煥民,,Yau Tsim Mong,22.32087,114.16827,Entire home/apt,707,1,1,2025-07-25,0.49,4,76,1,
1448101299578310754,亚朵星寓三房一廳，旺角地鐵口2-3分鐘，可住7-8人（5床）,9157229,希柚,,Yau Tsim Mong,22.32034431647348,114.17078748021953,Entire home/apt,1479,2,0,,,7,286,0,
1448186708840826134,Seaview lamma sublet,19163835,Marcelo,,Islands,22.236320280201692,114.1106214429764,Entire home/apt,955,1,1,2025-07-19,0.45,2,26,1,
1448192733353689420,Nice vacation home in Hong Kong,702533331,Man Ki Stephanie,,Islands,22.222145961527232,114.11614526063204,Entire home/apt,906,2,0,,,1,71,0,
1448252523688033717,Hot-selling 3 BR large window@WanChai MTR 3mins,175636723,Wan Shuen,,Wan Chai,22.27712,114.17778,Entire home/apt,798,1,0,,,30,146,0,
1448272497427664399,"Victoria Park Commune Full Apt in Tin Hau, HK",209127973,Commune Share,,Eastern,22.28696,114.19155,Entire home/apt,1104,6,1,2025-08-20,0.86,29,225,1,
1448330213123362148,"Cosy double BR@CWB MTR 5mins, Exhibition Centre",175636723,Wan Shuen,,Wan Chai,22.27901,114.17775,Private room,421,1,2,2025-08-31,1.09,30,267,2,
1448486360844484612,An apartment close to TaiWei MTR,55062466,Leon,,Sha Tin,22.37319,114.17977,Entire home/apt,921,1,0,,,1,14,0,
1448707231216464552,大廈位於旺角與太子地段的簡樸房間 ，適合喜歡購物的旅客,123374127,Sui Ha,,Yau Tsim Mong,22.3216752,114.1690835,Private room,187,1,0,,,4,313,0,
1448899076423604740,Cozy 1-bedroom in High Street,231919430,Maria,,Central & Western,22.284007274254076,114.14229635284958,Entire home/apt,735,3,0,,,1,159,0,
1449169334704875559,獨立單位，2房1廳，傢電齊全.可以容納4-5人旅居，另提供梳化床及額外一張大雙人床褥,28076010,Ngan,,Sha Tin,22.36680380640251,114.1798158735037,Entire home/apt,678,5,1,2025-09-02,1,1,173,1,
1449189017493722647,Racecourse view Happy Valley,8346493,Benjamin Gerard Philippe,,Wan Chai,22.2712198,114.1850164,Entire home/apt,,2,1,2025-07-17,0.43,1,0,1,
1449382687293407514,Bloomsbury Inn薈棧賓館City view room,549603063,Wai San,,Yau Tsim Mong,22.31236,114.17095,Private room,729,1,2,2025-07-28,0.72,3,83,2,
1449385457733474462,Bloomsbury inn薈棧賓館Single room 2,549603063,Wai San,,Yau Tsim Mong,22.31427,114.17135,Private room,503,1,0,,,3,59,0,
1449389307186300369,Beachside Retreat:Grill&Comfort,189853904,Ricardo,,Tai Po,22.473594980995397,114.21874612569809,Private room,224,1,3,2025-09-16,1.00,1,353,3,
1449634582356503981,"實恵簡約單房間@铜锣湾地鐵站5分鐘,適合工幹 學生",175636723,Wan Shuen,,Wan Chai,22.27949,114.17958,Private room,359,1,1,2025-09-05,1,30,206,1,
1449658418898684502,"Standard Room -150sqft / 13sqm, Sandblasted window",140345921,Dorsett Hotels,,Wan Chai,22.274559,114.178936,Private room,645,1,0,,,3,365,0,
1449674953319078958,Cosy Studio in Tai Peng New Village 南丫岛开放式公寓,2411054,Ming Ching,,Islands,22.230630189118227,114.11734030130673,Entire home/apt,544,7,0,,,1,334,0,
1449691778606081132,Premier Causeway Bay City View - 300 sqft / 28 sqm,122621404,Wai Chung Joan,,Wan Chai,22.27357,114.17854,Private room,1232,1,0,,,7,361,0,
1449705712499716698,Window double bed @CWB MTR,175636723,Wan Shuen,,Wan Chai,22.27989,114.17826,Private room,450,1,0,,,30,197,0,
1449771214824255920,Premier Course View Room - 300 sqft / 28 sqm,122621404,Wai Chung Joan,,Wan Chai,22.275563022777735,114.17965409460695,Private room,1243,1,0,,,7,365,0,
1449794426105006587,獨立空間 單人高床@銅鑼灣地鐵5分鐘,175636723,Wan Shuen,,Wan Chai,22.27978,114.17766,Private room,249,1,0,,,30,272,0,
1449811492998237106,Deluxe Triple Room - 300 sqft / 28 sqm,122621404,Wai Chung Joan,,Wan Chai,22.273712267596736,114.18012692334042,Private room,1500,1,0,,,7,345,0,
1449917661489949291,Deluxe Family Quad Room - 340 sqft / 32 sqm,122621404,Wai Chung Joan,,Wan Chai,22.275560659368352,114.17871889427765,Private room,1618,1,0,,,7,344,0,
1449925282630099009,35% off-Comfy 2…Bdrs for 6-8 ppls ~1 min to MTR,594936336,An Hung,,Yau Tsim Mong,22.29865,114.1727,Entire home/apt,1019,3,0,,,2,306,0,
1450008897952527916,11* 14:00pm Check in Tst City Center *Private Room,23412046,Ling Yi,,Yau Tsim Mong,22.2977187,114.1718214,Entire home/apt,715,1,0,,,11,25,0,
1450313358505842509,"復古面包車住宿露營,佔地一萬呎,位於元朗大棠鄰近楓葉林千島湖營地",458692539,Sin Man,,Yuen Long,22.431373,114.0285479,Private room,899,1,0,,,2,364,0,
1450378288903708926,Cheung Chau BBQ Getaway,94939077,Natasha Alyson,,Islands,22.203558646537733,114.02996071851977,Entire home/apt,1222,2,3,2025-09-15,2.00,1,149,3,
1450402896854689054,Executive Suite - 520 sqft / 48 sqm,122621404,Wai Chung Joan,,Wan Chai,22.275243737781103,114.17813139676828,Private room,4048,1,0,,,7,363,0,
1450505334218089856,標準客房 - 28晚起連住優惠,140345921,Dorsett Hotels,,Wan Chai,22.2747542,114.1784272,Private room,518,28,0,,,3,188,0,
1450648305859110205,Double Room with Private Bathroom (1-min from MTR),703228242,Nga Ki,,Yau Tsim Mong,22.29595599862685,114.17238484285278,Private room,833,1,0,,,4,364,0,
1450740675876710161,Single Room in Central - Convenient & Comfy,26955689,Yuri Alves,,Central & Western,22.2812798,114.1518381,Private room,320,1,7,2025-08-31,2.80,3,145,7,
1450919334116228310,Simply stunning. Come and relax.,34790557,Rosemary,,Sai Kung,22.382674,114.264141,Private room,585,1,2,2025-08-18,0.71,1,332,2,
1451068875961149426,Cosy Window Double Bed AC @  Hennessy RD,175636723,Wan Shuen,,Wan Chai,22.27913,114.17798,Private room,485,1,1,2025-09-07,1,30,263,1,
1451150818311902735,Cosy Double Bed@   Hennessy wanchai near MTR,175636723,Wan Shuen,,Wan Chai,22.27958,114.17904,Private room,423,1,1,2025-07-21,0.46,30,161,1,
1451201422563481956,舒適梳化床，地理位置優越，近何文田地鐵站，寧靜，有齊所有家電設備。是共居空間，有屏風,200955381,Lowan,,Kowloon City,22.30838,114.18388,Shared room,200,3,5,2025-09-16,2.78,2,18,5,
1451224091665997060,Tsim Sha Tsui Student Dorm B (Wing Lee Building),214793286,Wai Kit,,Yau Tsim Mong,22.3008175,114.1735258,Private room,2805,28,0,,,23,85,0,
1451251207540870697,Superior Room - 28-night or more,122621404,Wai Chung Joan,,Wan Chai,22.274559,114.178936,Private room,647,28,0,,,7,187,0,
1451459597438946513,高層 向東南 光猛大 窗戶 舒適的 大床房，,47887152,Oceana,,Yau Tsim Mong,22.297706,114.171823,Private room,571,1,2,2025-09-06,0.69,8,188,2,
1451525756985908241,Peaceful Seaview Studio Apartment,33584799,Rose,,Islands,22.294545093896485,114.01504542678595,Entire home/apt,568,7,0,,,1,199,0,
1451804379466549580,Entire Flat | Mid-Levels near escalator,26955689,Yuri Alves,,Central & Western,22.28212,114.15236,Entire home/apt,809,1,0,,,3,143,0,
1451850946529892554,Comfort Bright Double Bed@CWB Hennessy RD,175636723,Wan Shuen,,Wan Chai,22.2776,114.17766,Private room,374,1,1,2025-09-01,1,30,256,1,
1452008841495806783,Comfort Single RM work/student@CWB  Hennessy RD,175636723,Wan Shuen,,Wan Chai,22.27755,114.1798,Private room,323,1,0,,,30,248,0,
1452538075459796158,舒適空間帶露台,198109516,Rachel,,Wan Chai,22.281225,114.184916,Private room,,180,0,,,52,90,0,
1452562424643023752,市中心優雅獨立套房/一周一次清潔,198109516,Rachel,,Wan Chai,22.28209,114.18604,Private room,,180,0,,,52,77,0,
1452637836714827095,Comfort Single with AC@ Lockhart Rd Wanchai MTR,175636723,Wan Shuen,,Wan Chai,22.27798,114.17573,Private room,210,1,0,,,30,267,0,
1452717581866147473,Bright & cosy Large Double Air-con@Wanchai MTR,175636723,Wan Shuen,,Wan Chai,22.2772,114.17621,Private room,502,1,0,,,30,241,0,
1453941254333972819,Best & Spacious 2BR City Center,478781755,Leeza,,Yau Tsim Mong,22.31231,114.17057,Entire home/apt,1510,1,0,,,5,322,0,
1454185505258960749,Trendy Tai Ping Shan Apartment,566566591,Thomas,,Central & Western,22.283577636205166,114.15045449999997,Entire home/apt,850,4,0,,,1,87,0,
1454748340460219124,Little Heaven Own Room,253160511,聪,,Eastern,22.2912958,114.1993903,Private room,466,1,1,2025-09-19,1,1,14,1,
1454868414996844948,"Master bedroom with sea view, girls only 海景主卧女生单间",97078035,Lok Tung,,Sai Kung,22.294777896118713,114.27198528278305,Private room,324,3,0,,,2,68,0,
1455465114930805014,Studio Central,232076915,Romain,,Central & Western,22.28306,114.15477,Entire home/apt,,1,0,,,1,0,0,
1455633113033344980,"HSH维多利亚港景色, 比邻维多利亚公园",695788288,Wenjie,,Wan Chai,22.2859287,114.1907599,Private room,1109,28,0,,,5,236,0,
1455665350464737499,"HSP簡約舒適風格,領包入住",695788288,Wenjie,,Wan Chai,22.2859287,114.1907599,Private room,1193,28,0,,,5,236,0,
1455743923487122553,LSA單獨新樓大廈，兩梯兩戶，寬敞大房,695788288,Wenjie,,Wan Chai,22.2859287,114.1907599,Private room,1023,28,0,,,5,236,0,
1455787253385999917,HSA開陽港島天后海景特色公寓,695788288,Wenjie,,Wan Chai,22.2859287,114.1907599,Private room,1096,28,0,,,5,236,0,
1455825269372315898,MSA海景房，時尚簡約寬敞，帶周清潔服務，拎包入住即可,695788288,Wenjie,,Wan Chai,22.2859287,114.1907599,Private room,833,28,0,,,5,236,0,
1456191064454113294,Centrally located In Sheung wan,72017902,Catherine,,Central & Western,22.2858348,114.149091,Entire home/apt,639,1,0,,,1,284,0,
1456199557777438541,ArtRoom #8-Capsule Bed for Lady,276141713,Kwong Ling,,Yau Tsim Mong,22.30847,114.16618,Shared room,207,1,3,2025-09-08,1.67,24,321,3,
1456200858740090020,Cosy Comfort Double Aircon@ 3 min Wanchai MTR,175636723,Wan Shuen,,Wan Chai,22.27883,114.17573,Private room,317,1,0,,,30,274,0,
1456281993589784948,Lamma Island Hideaway,704799413,Charlotte,,Islands,22.23061959759981,114.11521613591091,Entire home/apt,781,14,0,,,1,14,0,
1456518176724335496,愉景湾海景公寓,109245137,东辉,,Islands,22.30825,114.01586,Entire home/apt,10034,1,0,,,1,364,0,
1456969427064041026,Modern interior flat,480391279,Sakshi,,Central & Western,22.28018,114.14807,Entire home/apt,1893,3,0,,,1,259,0,
1457226346300836238,恆錦假日公寓,55256652,Juan,,Sha Tin,22.41705,114.22744,Entire home/apt,9365,1,0,,,1,364,0,
1457288928470082101,位油麻地獨立套房- 小廚房、睡房及私人浴室洗手間,123374127,Sui Ha,,Yau Tsim Mong,22.31357,114.17142,Entire home/apt,325,1,0,,,4,323,0,
1457653020860731221,Big Window Double Bed@1 min WC MTR  Johnston Rd,175636723,Wan Shuen,,Wan Chai,22.27787,114.17534,Private room,503,1,0,,,30,232,0,
1457672333951429771,Balcony SeaView Comfort @ 1 min WC MTR Johnston Rd,175636723,Wan Shuen,,Wan Chai,22.27741,114.17455,Private room,447,1,0,,,30,232,0,
1457753396138415377,Serene Retreat with Ocean View,104598777,Rita,,Islands,22.22792,114.11135,Entire home/apt,,5,0,,,1,0,0,
1457779310277952462,2 Bedroom Apt. in SYP,25437146,Daniel,,Central & Western,22.2855924,114.1413778,Entire home/apt,1279,30,0,,,1,84,0,
1457969225108277636,"1 living room, 1 bedroom, wanchai, quiet",228770777,Claudia Jocelyn,,Wan Chai,22.2739409,114.1738697,Entire home/apt,457,7,1,2025-08-11,0.67,1,147,1,
1458397573619680143,Lamma Island Garden Flat,19163835,Marcelo,,Islands,22.228830139667078,114.11135288895737,Entire home/apt,900,1,2,2025-08-03,1.03,2,5,2,
1458418715014609707,1 bedroom in TST apartment.,502691574,Nemesio Jr Buenaventura,,Yau Tsim Mong,22.29482,114.17342,Private room,375,1,1,2025-07-31,0.55,1,301,1,
1458611734924402681,Serene escape in the heart of NoHo Central,6957219,Hayley N Kasey The Pup,,Central & Western,22.28419,114.15211,Private room,400,4,0,,,1,326,0,
1458638404976658505,Modern & relaxing apt in Discovery Bay HK,697733500,Xing,,Islands,22.30773,114.01244,Entire home/apt,1080,3,3,2025-08-31,1.96,1,163,3,
1459335007294392292,"AmyHouse@尖沙嘴
民宿香港尖沙嘴中心地鐵站附近交通方便，吃喝玩樂購物近在區尺",705603162,Yimfa,,Yau Tsim Mong,22.29859,114.17227,Private room,,1,0,,,1,362,0,
1459418990468163983,KB旅館-標雙房榻榻米Rm1202,15174928,Becky,,Yau Tsim Mong,22.30678,114.17265,Private room,405,5,0,,,10,349,0,
1459425299348273774,KB旅館-3床房Rm313,15174928,Becky,,Yau Tsim Mong,22.30461,114.17253,Private room,495,5,0,,,10,264,0,
1459734642372827602,2 Bed Flat near Star Street,122718180,Anthony,,Wan Chai,22.2773995,114.1683341,Entire home/apt,,3,3,2025-08-03,1.23,1,0,3,
1459857783884319808,"Design flat, perfect location",47818058,Jonathan,,Central & Western,22.2860409,114.1415433,Entire home/apt,580,3,2,2025-08-03,1.02,1,17,2,
1459894269381084262,"復古面包車住宿露營,佔地一萬呎,位於元朗大棠鄰近楓葉林千島湖營地",458692539,Sin Man,,Yuen Long,22.4227998,114.0310675,Shared room,832,1,0,,,2,178,0,
1460012149969717411,市中心，隣近尖沙咀地鐵站，標準雙人床，開放式廚房，獨立浴室廁所(A),567007826,Kwok Lung,,Yau Tsim Mong,22.295533622905996,114.17209781765477,Entire home/apt,461,2,5,2025-09-20,3.33,1,123,5,
1460018805202902105,Tsuen  Wan 新建｜海景|直達地鐵和商場|高層｜乾淨温馨｜免費無線網路,694524485,Angel,,Tsuen Wan,22.3684539,114.1097227,Private room,631,1,0,,,1,255,0,
1460032822887961265,2BHK Apartment in Central,467212243,Sachin,,Central & Western,22.2808615,114.1486788,Entire home/apt,1650,3,1,2025-08-29,1,1,260,1,
1460130541814327540,"Oak Haven in Causeway Bay: 2 BR, 1-Min Walk to MTR",574968318,Kin Hung,,Wan Chai,22.28039,114.18663,Entire home/apt,955,28,10,2025-09-10,4.41,3,256,10,
1460130737887673017,位於香港屯門的住所，非常近機場，交通10分方便,246147620,Ck,,Tuen Mun,22.3728816,114.000192,Entire home/apt,1558,1,1,2025-07-12,0.41,1,364,1,
1460504616567192299,佐敦聖地家庭房2,396596921,Ho Yan,,Yau Tsim Mong,22.3047486,114.1724068,Private room,463,1,3,2025-08-29,1.91,15,318,3,
1460659466155523422,Affordable Comfort w Private Bath and Kitchen,744412,Gloria,,Tsuen Wan,22.369504330674747,114.11679283410916,Entire home/apt,226,30,0,,,4,145,0,
1460760271758323458,特價  雙人床 機場直達 獨立浴室,119690131,Cannis,,Yau Tsim Mong,22.29928298595889,114.17621194118253,Private room,400,1,1,2025-07-18,0.44,48,364,1,
1460773868195680310,Flatshare with private terrace,62236194,Yew Chuan,,Yau Tsim Mong,22.31816,114.1662,Private room,,1,0,,,1,0,0,
1460899445087863498,炮台山单人房,489744412,Lailai,,Eastern,22.28903,114.19613,Private room,305,1,2,2025-07-29,1.00,9,234,2,
1460907455503418770,電氣道單人房A,489744412,Lailai,,Eastern,22.28946,114.19389,Private room,315,1,1,2025-08-29,1,9,50,1,
